ADM_CD,네일숍_2022,미용실_2022,분식전문점_2022,애완동물_2022,한식음식점_2022,양식음식점_2022,일식음식점_2022,중식음식점_2022,치킨전문점_2022,커피-음료_2022,패스트푸드점_2022,제과점_2022,편의점_2022,호프-간이주점_2022
11010530.0,13.0,30.0,127.0,10.0,413.0,183.0,55.0,31.0,8.0,17.0,10.0,18.0,11.0,7.0
11010540.0,1.0,0.0,17.0,0.0,73.0,85.0,7.0,4.0,0.0,10.0,0.0,2.0,2.0,0.0
11010550.0,0.0,10.0,14.0,6.0,41.0,37.0,4.0,3.0,0.0,5.0,3.0,6.0,3.0,0.0
11010560.0,2.0,16.0,15.0,3.0,56.0,19.0,5.0,3.0,0.0,1.0,3.0,4.0,3.0,1.0
11010570.0,1.0,9.0,7.0,1.0,21.0,3.0,0.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0
11010580.0,2.0,9.0,15.0,11.0,65.0,18.0,5.0,4.0,1.0,0.0,1.0,6.0,6.0,1.0
11010600.0,0.0,8.0,21.0,1.0,67.0,44.0,7.0,2.0,1.0,4.0,0.0,10.0,3.0,2.0
11010610.0,11.0,35.0,240.0,11.0,1173.0,316.0,108.0,65.0,6.0,18.0,34.0,33.0,31.0,19.0
11010630.0,1.0,19.0,52.0,12.0,306.0,30.0,14.0,5.0,2.0,1.0,2.0,5.0,0.0,6.0
11010640.0,2.0,9.0,44.0,2.0,120.0,87.0,16.0,10.0,0.0,5.0,8.0,11.0,6.0,2.0
11010670.0,2.0,46.0,63.0,9.0,182.0,43.0,10.0,20.0,6.0,2.0,7.0,7.0,6.0,7.0
11010680.0,2.0,46.0,63.0,9.0,182.0,43.0,10.0,20.0,6.0,2.0,7.0,7.0,6.0,7.0
11010690.0,2.0,46.0,63.0,9.0,182.0,43.0,10.0,20.0,6.0,2.0,7.0,7.0,6.0,7.0
11010700.0,3.0,29.0,31.0,6.0,170.0,20.0,11.0,9.0,8.0,0.0,5.0,5.0,10.0,6.0
11010710.0,3.0,29.0,31.0,6.0,170.0,20.0,11.0,9.0,8.0,0.0,5.0,5.0,10.0,6.0
11010720.0,4.0,17.0,22.0,9.0,84.0,65.0,7.0,10.0,1.0,7.0,3.0,8.0,2.0,1.0
11010730.0,7.0,32.0,99.0,4.0,235.0,139.0,26.0,13.0,6.0,14.0,16.0,7.0,11.0,12.0
11020520.0,7.0,22.0,67.0,2.0,401.0,91.0,74.0,38.0,6.0,19.0,14.0,27.0,27.0,5.0
11020540.0,14.0,38.0,88.0,5.0,424.0,107.0,42.0,41.0,8.0,18.0,19.0,33.0,31.0,4.0
11020550.0,23.0,71.0,144.0,9.0,617.0,191.0,96.0,59.0,10.0,59.0,30.0,33.0,55.0,8.0
11020570.0,1.0,21.0,79.0,5.0,323.0,104.0,40.0,20.0,7.0,18.0,4.0,13.0,23.0,15.0
11020580.0,0.0,7.0,15.0,1.0,74.0,31.0,9.0,6.0,0.0,6.0,0.0,10.0,8.0,3.0
11020590.0,12.0,23.0,70.0,3.0,357.0,90.0,40.0,18.0,10.0,13.0,16.0,14.0,19.0,7.0
11020600.0,0.0,8.0,80.0,5.0,291.0,80.0,28.0,19.0,2.0,9.0,3.0,6.0,18.0,13.0
11020650.0,20.0,154.0,109.0,28.0,461.0,78.0,45.0,33.0,21.0,28.0,17.0,22.0,43.0,20.0
11020670.0,4.0,23.0,33.0,7.0,186.0,12.0,19.0,10.0,7.0,1.0,7.0,6.0,8.0,6.0
11020680.0,3.0,23.0,28.0,2.0,95.0,17.0,7.0,6.0,4.0,4.0,0.0,8.0,8.0,3.0
11020690.0,25.0,160.0,127.0,29.0,517.0,90.0,51.0,40.0,24.0,28.0,18.0,24.0,49.0,25.0
11020700.0,20.0,154.0,109.0,28.0,461.0,78.0,45.0,33.0,21.0,28.0,17.0,22.0,43.0,20.0
11020710.0,20.0,154.0,109.0,28.0,461.0,78.0,45.0,33.0,21.0,28.0,17.0,22.0,43.0,20.0
11020720.0,20.0,154.0,109.0,28.0,461.0,78.0,45.0,33.0,21.0,28.0,17.0,22.0,43.0,20.0
11020730.0,20.0,154.0,109.0,28.0,461.0,78.0,45.0,33.0,21.0,28.0,17.0,22.0,43.0,20.0
11030510.0,2.0,23.0,19.0,5.0,62.0,31.0,13.0,4.0,3.0,9.0,1.0,6.0,9.0,3.0
11030520.0,5.0,17.0,13.0,5.0,46.0,76.0,10.0,3.0,1.0,4.0,4.0,6.0,10.0,5.0
11030530.0,1.0,19.0,31.0,1.0,184.0,43.0,28.0,16.0,2.0,9.0,8.0,19.0,14.0,5.0
11030570.0,3.0,17.0,10.0,4.0,46.0,8.0,4.0,9.0,3.0,1.0,0.0,3.0,7.0,1.0
11030580.0,2.0,6.0,3.0,5.0,12.0,8.0,3.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0
11030590.0,4.0,26.0,12.0,3.0,49.0,7.0,5.0,0.0,3.0,0.0,0.0,7.0,4.0,0.0
11030630.0,9.0,36.0,17.0,12.0,75.0,29.0,26.0,9.0,3.0,5.0,0.0,6.0,6.0,3.0
11030640.0,9.0,36.0,17.0,12.0,75.0,29.0,26.0,9.0,3.0,5.0,0.0,6.0,6.0,3.0
11030650.0,8.0,46.0,36.0,18.0,179.0,361.0,26.0,20.0,1.0,32.0,5.0,15.0,18.0,9.0
11030660.0,8.0,46.0,36.0,18.0,179.0,361.0,26.0,20.0,1.0,32.0,5.0,15.0,18.0,9.0
11030690.0,0.0,10.0,6.0,0.0,21.0,9.0,3.0,3.0,1.0,2.0,0.0,1.0,5.0,0.0
11030700.0,6.0,38.0,19.0,8.0,74.0,22.0,4.0,7.0,7.0,3.0,4.0,2.0,5.0,1.0
11030710.0,5.0,48.0,45.0,5.0,127.0,43.0,14.0,8.0,4.0,7.0,4.0,7.0,9.0,6.0
11030720.0,5.0,22.0,17.0,4.0,138.0,27.0,11.0,10.0,7.0,7.0,5.0,8.0,7.0,3.0
11030730.0,19.0,58.0,48.0,9.0,343.0,169.0,56.0,28.0,4.0,5.0,10.0,29.0,19.0,6.0
11030740.0,11.0,46.0,27.0,14.0,197.0,210.0,43.0,23.0,4.0,20.0,10.0,22.0,11.0,7.0
11040520.0,15.0,56.0,11.0,16.0,83.0,17.0,11.0,6.0,3.0,1.0,4.0,9.0,8.0,5.0
11040540.0,2.0,27.0,12.0,5.0,109.0,9.0,3.0,7.0,4.0,3.0,3.0,4.0,6.0,1.0
11040550.0,26.0,88.0,40.0,28.0,289.0,48.0,30.0,22.0,20.0,11.0,20.0,23.0,26.0,20.0
11040560.0,26.0,82.0,34.0,28.0,268.0,47.0,30.0,19.0,18.0,11.0,18.0,21.0,21.0,19.0
11040570.0,26.0,82.0,34.0,28.0,268.0,47.0,30.0,19.0,18.0,11.0,18.0,21.0,21.0,19.0
11040580.0,2.0,13.0,0.0,0.0,9.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0
11040590.0,3.0,19.0,2.0,4.0,29.0,5.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,2.0
11040620.0,6.0,26.0,5.0,4.0,38.0,9.0,6.0,2.0,5.0,1.0,2.0,6.0,4.0,1.0
11040650.0,16.0,75.0,26.0,8.0,224.0,121.0,25.0,16.0,11.0,9.0,9.0,24.0,24.0,3.0
11040660.0,16.0,75.0,26.0,8.0,224.0,121.0,25.0,16.0,11.0,9.0,9.0,24.0,24.0,3.0
11040670.0,12.0,67.0,39.0,10.0,421.0,95.0,52.0,28.0,6.0,10.0,14.0,21.0,44.0,7.0
11040680.0,12.0,67.0,39.0,10.0,421.0,95.0,52.0,28.0,6.0,10.0,14.0,21.0,44.0,7.0
11040690.0,0.0,16.0,2.0,3.0,40.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,5.0,1.0
11040700.0,4.0,46.0,10.0,8.0,168.0,8.0,14.0,9.0,9.0,6.0,6.0,6.0,11.0,8.0
11040710.0,31.0,95.0,23.0,25.0,263.0,27.0,33.0,15.0,11.0,9.0,5.0,17.0,16.0,14.0
11040720.0,9.0,59.0,12.0,3.0,103.0,15.0,6.0,8.0,9.0,5.0,4.0,8.0,5.0,5.0
11040730.0,7.0,28.0,9.0,10.0,50.0,20.0,7.0,3.0,3.0,3.0,4.0,12.0,5.0,0.0
11050530.0,13.0,68.0,74.0,9.0,304.0,93.0,53.0,24.0,9.0,29.0,14.0,15.0,31.0,42.0
11050540.0,12.0,54.0,34.0,7.0,135.0,23.0,31.0,19.0,7.0,7.0,4.0,9.0,10.0,4.0
11050550.0,33.0,210.0,77.0,34.0,372.0,35.0,56.0,19.0,12.0,57.0,13.0,26.0,47.0,23.0
11050560.0,33.0,210.0,77.0,34.0,372.0,35.0,56.0,19.0,12.0,57.0,13.0,26.0,47.0,23.0
11050570.0,33.0,210.0,77.0,34.0,372.0,35.0,56.0,19.0,12.0,57.0,13.0,26.0,47.0,23.0
11050580.0,33.0,210.0,77.0,34.0,372.0,35.0,56.0,19.0,12.0,57.0,13.0,26.0,47.0,23.0
11050590.0,8.0,17.0,5.0,6.0,54.0,15.0,12.0,3.0,0.0,1.0,3.0,4.0,14.0,7.0
11050600.0,42.0,173.0,88.0,33.0,418.0,51.0,66.0,38.0,12.0,21.0,29.0,30.0,51.0,8.0
11050610.0,42.0,173.0,88.0,33.0,418.0,51.0,66.0,38.0,12.0,21.0,29.0,30.0,51.0,8.0
11050620.0,42.0,173.0,88.0,33.0,418.0,51.0,66.0,38.0,12.0,21.0,29.0,30.0,51.0,8.0
11050630.0,9.0,39.0,17.0,9.0,82.0,10.0,11.0,5.0,2.0,1.0,4.0,8.0,11.0,0.0
11050640.0,36.0,227.0,94.0,40.0,411.0,77.0,60.0,125.0,20.0,15.0,22.0,33.0,58.0,8.0
11050650.0,36.0,227.0,94.0,40.0,411.0,77.0,60.0,125.0,20.0,15.0,22.0,33.0,58.0,8.0
11050660.0,36.0,227.0,94.0,40.0,411.0,77.0,60.0,125.0,20.0,15.0,22.0,33.0,58.0,8.0
11050670.0,36.0,227.0,94.0,40.0,411.0,77.0,60.0,125.0,20.0,15.0,22.0,33.0,58.0,8.0
11060710.0,8.0,33.0,26.0,5.0,137.0,33.0,14.0,25.0,6.0,3.0,6.0,11.0,11.0,5.0
11060720.0,7.0,54.0,26.0,8.0,126.0,15.0,4.0,6.0,10.0,4.0,7.0,9.0,22.0,5.0
11060730.0,7.0,54.0,26.0,8.0,126.0,15.0,4.0,6.0,10.0,4.0,7.0,9.0,22.0,5.0
11060800.0,6.0,43.0,20.0,12.0,133.0,8.0,7.0,6.0,6.0,0.0,3.0,5.0,5.0,4.0
11060810.0,10.0,55.0,43.0,12.0,352.0,19.0,18.0,19.0,8.0,5.0,8.0,9.0,25.0,8.0
11060820.0,4.0,47.0,29.0,2.0,231.0,15.0,13.0,20.0,10.0,3.0,8.0,11.0,16.0,6.0
11060830.0,18.0,106.0,33.0,16.0,227.0,11.0,18.0,11.0,13.0,5.0,15.0,15.0,26.0,9.0
11060840.0,18.0,106.0,33.0,16.0,227.0,11.0,18.0,11.0,13.0,5.0,15.0,15.0,26.0,9.0
11060860.0,23.0,82.0,29.0,24.0,183.0,13.0,13.0,14.0,8.0,1.0,3.0,14.0,24.0,7.0
11060870.0,44.0,169.0,69.0,44.0,518.0,31.0,43.0,35.0,16.0,8.0,22.0,23.0,57.0,19.0
11060880.0,44.0,169.0,69.0,44.0,518.0,31.0,43.0,35.0,16.0,8.0,22.0,23.0,57.0,19.0
11060890.0,9.0,74.0,29.0,10.0,165.0,20.0,18.0,18.0,18.0,5.0,10.0,9.0,19.0,7.0
11060900.0,9.0,74.0,29.0,10.0,165.0,20.0,18.0,18.0,18.0,5.0,10.0,9.0,19.0,7.0
11060910.0,23.0,82.0,29.0,24.0,183.0,13.0,13.0,14.0,8.0,1.0,3.0,14.0,24.0,7.0
11070520.0,58.0,305.0,120.0,58.0,673.0,35.0,38.0,35.0,38.0,25.0,25.0,39.0,85.0,99.0
11070540.0,58.0,305.0,120.0,58.0,673.0,35.0,38.0,35.0,38.0,25.0,25.0,39.0,85.0,99.0
11070550.0,58.0,305.0,120.0,58.0,673.0,35.0,38.0,35.0,38.0,25.0,25.0,39.0,85.0,99.0
11070570.0,58.0,305.0,120.0,58.0,673.0,35.0,38.0,35.0,38.0,25.0,25.0,39.0,85.0,99.0
11070590.0,16.0,86.0,40.0,14.0,263.0,22.0,24.0,13.0,12.0,13.0,10.0,12.0,31.0,59.0
11070600.0,16.0,86.0,40.0,14.0,263.0,22.0,24.0,13.0,12.0,13.0,10.0,12.0,31.0,59.0
11070610.0,12.0,94.0,36.0,16.0,206.0,5.0,8.0,5.0,14.0,1.0,13.0,7.0,31.0,33.0
11070620.0,12.0,94.0,36.0,16.0,206.0,5.0,8.0,5.0,14.0,1.0,13.0,7.0,31.0,33.0
11070640.0,19.0,108.0,36.0,16.0,190.0,9.0,23.0,12.0,11.0,5.0,7.0,12.0,24.0,33.0
11070650.0,19.0,108.0,36.0,16.0,190.0,9.0,23.0,12.0,11.0,5.0,7.0,12.0,24.0,33.0
11070680.0,18.0,112.0,53.0,17.0,224.0,12.0,13.0,16.0,16.0,5.0,13.0,17.0,34.0,29.0
11070690.0,17.0,76.0,23.0,19.0,166.0,8.0,16.0,12.0,12.0,4.0,10.0,17.0,20.0,19.0
11070700.0,17.0,76.0,23.0,19.0,166.0,8.0,16.0,12.0,12.0,4.0,10.0,17.0,20.0,19.0
11070710.0,58.0,305.0,120.0,58.0,673.0,35.0,38.0,35.0,38.0,25.0,25.0,39.0,85.0,99.0
11070720.0,58.0,305.0,120.0,58.0,673.0,35.0,38.0,35.0,38.0,25.0,25.0,39.0,85.0,99.0
11070730.0,18.0,112.0,53.0,17.0,224.0,12.0,13.0,16.0,16.0,5.0,13.0,17.0,34.0,29.0
11080580.0,6.0,31.0,8.0,5.0,23.0,4.0,1.0,2.0,6.0,0.0,3.0,3.0,3.0,0.0
11080590.0,6.0,31.0,8.0,5.0,23.0,4.0,1.0,2.0,6.0,0.0,3.0,3.0,3.0,0.0
11080600.0,3.0,40.0,29.0,0.0,136.0,40.0,13.0,19.0,12.0,8.0,11.0,9.0,21.0,12.0
11080610.0,5.0,33.0,10.0,4.0,58.0,6.0,7.0,7.0,3.0,4.0,2.0,5.0,9.0,2.0
11080620.0,34.0,215.0,63.0,47.0,326.0,33.0,23.0,27.0,47.0,16.0,28.0,43.0,51.0,21.0
11080630.0,22.0,147.0,43.0,26.0,238.0,23.0,8.0,17.0,37.0,10.0,21.0,21.0,37.0,16.0
11080640.0,16.0,116.0,35.0,21.0,215.0,19.0,7.0,15.0,31.0,10.0,18.0,18.0,34.0,16.0
11080650.0,16.0,116.0,35.0,21.0,215.0,19.0,7.0,15.0,31.0,10.0,18.0,18.0,34.0,16.0
11080660.0,12.0,68.0,20.0,21.0,88.0,10.0,15.0,10.0,10.0,6.0,7.0,22.0,14.0,5.0
11080680.0,27.0,150.0,48.0,43.0,277.0,23.0,29.0,25.0,32.0,11.0,21.0,37.0,31.0,10.0
11080710.0,15.0,82.0,28.0,22.0,189.0,13.0,14.0,15.0,22.0,5.0,14.0,15.0,17.0,5.0
